replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
105,weight_M,0.05891363550398586,True,147,0.00473691174698021,1200,1125
105,weight_S,-0.12167388963795735,True,147,0.00473691174698021,1200,1125
106,weight_C,-0.03848002674380072,True,137,0.0032263143339130718,1202,1125
106,weight_M,0.1679936518425867,True,137,0.0032263143339130718,1202,1125
106,weight_S,0.04513136516114315,True,137,0.0032263143339130718,1202,1125
107,weight_C,-0.11599764539032924,True,131,0.0008730228755873259,1192,1125
107,weight_M,0.11878554050102795,True,131,0.0008730228755873259,1192,1125
107,weight_S,-0.044307741651917885,True,131,0.0008730228755873259,1192,1125
108,weight_C,-0.11372083798325233,True,141,0.004615759949458953,1199,1125
108,weight_M,0.10447645773972386,True,141,0.004615759949458953,1199,1125
108,weight_S,-0.14045627238700104,True,141,0.004615759949458953,1199,1125
109,weight_C,-0.08614926129573262,True,133,0.002003468193617408,1192,1125
109,weight_M,0.10598374643546929,True,133,0.002003468193617408,1192,1125
109,weight_S,-0.09287131501720053,True,133,0.002003468193617408,1192,1125
110,weight_C,-0.13841467098684676,True,152,0.0007850430552038823,1203,1125
110,weight_M,0.04431971266366253,True,152,0.0007850430552038823,1203,1125
110,weight_S,-0.05728054315793377,True,152,0.0007850430552038823,1203,1125
111,weight_C,-0.06494850985901499,True,138,0.0009487181171514703,1195,1125
111,weight_M,0.12170581046920659,True,138,0.0009487181171514703,1195,1125
111,weight_S,-0.06496187794963712,True,138,0.0009487181171514703,1195,1125
112,weight_C,-0.08535268357755052,True,127,0.0008406642481777471,1189,1125
112,weight_M,0.08482501735772416,True,127,0.0008406642481777471,1189,1125
112,weight_S,-0.05933674105562412,True,127,0.0008406642481777471,1189,1125
113,weight_C,0.0014655714987956187,True,142,0.004418338054460236,1201,1125
113,weight_M,0.15009467538115182,True,142,0.004418338054460236,1201,1125
113,weight_S,-0.07156634341496067,True,142,0.004418338054460236,1201,1125
114,weight_C,-0.09615150294141855,True,133,0.001367487132811318,1202,1125
114,weight_M,0.17274429668368538,True,133,0.001367487132811318,1202,1125
114,weight_S,0.055979097238426104,True,133,0.001367487132811318,1202,1125
115,weight_C,-0.09400854914817808,True,153,0.0007315435670927073,1196,1125
115,weight_M,0.05263594478296792,True,153,0.0007315435670927073,1196,1125
115,weight_S,-0.029493998069774267,True,153,0.0007315435670927073,1196,1125
116,weight_C,-0.08067606227747671,True,142,0.0016041577713352684,1200,1125
116,weight_M,0.16599224516879207,True,142,0.0016041577713352684,1200,1125
116,weight_S,-0.04615191030873458,True,142,0.0016041577713352684,1200,1125
117,weight_C,-0.05230940757233164,True,137,0.0018236286418682468,1197,1125
117,weight_M,0.07610916782092642,True,137,0.0018236286418682468,1197,1125
117,weight_S,-0.09936883272495413,True,137,0.0018236286418682468,1197,1125
118,weight_C,-0.07488354432094668,True,149,0.0028454812688973874,1207,1125
118,weight_M,0.11692413099716807,True,149,0.0028454812688973874,1207,1125
118,weight_S,-0.018903529693317843,True,149,0.0028454812688973874,1207,1125
119,weight_C,-0.03709583258868494,True,146,0.0009566522946899969,1203,1125
119,weight_M,0.19526029064972644,True,146,0.0009566522946899969,1203,1125
119,weight_S,0.025477566153281884,True,146,0.0009566522946899969,1203,1125
120,weight_C,-0.04996427976960767,True,152,0.0006845732920608416,1203,1125
120,weight_M,0.14296615711823915,True,152,0.0006845732920608416,1203,1125
120,weight_S,0.03716182096989306,True,152,0.0006845732920608416,1203,1125
121,weight_C,-0.1513543058955539,True,143,0.007788031018981956,1195,1125
121,weight_M,0.16747843307516846,True,143,0.007788031018981956,1195,1125
121,weight_S,-0.06935056486753845,True,143,0.007788031018981956,1195,1125
122,weight_C,-0.11457824267795455,True,136,0.0013877395876319976,1200,1125
122,weight_M,0.036698187917906265,True,136,0.0013877395876319976,1200,1125
122,weight_S,-0.13382856437264207,True,136,0.0013877395876319976,1200,1125
123,weight_C,-0.19959782939579135,True,115,0.0008293473126457229,1202,1125
123,weight_M,0.03962617565231941,True,115,0.0008293473126457229,1202,1125
123,weight_S,-0.08762695989230136,True,115,0.0008293473126457229,1202,1125
124,weight_C,-0.19375549245529278,True,142,0.003824409017140762,1207,1125
124,weight_M,0.03154598764446552,True,142,0.003824409017140762,1207,1125
124,weight_S,-0.12474504640587904,True,142,0.003824409017140762,1207,1125
125,weight_C,-0.06455603568789604,True,138,0.0012264957218885986,1201,1125
125,weight_M,0.20971481040463083,True,138,0.0012264957218885986,1201,1125
125,weight_S,-0.011383182523930049,True,138,0.0012264957218885986,1201,1125
