replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
126,b_S_vs_M,-0.011629358011082069,True,96,0.0034950923645573617,1078,990
127,b_C_vs_M,-0.024791681754989876,True,105,0.0013031548785815694,1053,990
127,b_S_vs_M,-0.009424256950644439,True,105,0.0013031548785815694,1053,990
128,b_C_vs_M,-0.03522708663560574,True,109,0.000794767807493324,1047,990
128,b_S_vs_M,-0.018588349330866633,True,109,0.000794767807493324,1047,990
129,b_C_vs_M,-0.04253343789125569,True,106,0.0020487100782665135,1061,990
129,b_S_vs_M,-0.03809004512812686,True,106,0.0020487100782665135,1061,990
130,b_C_vs_M,-0.021534641295343368,True,113,0.0005778778759195635,1044,990
130,b_S_vs_M,-0.01568738404367457,True,113,0.0005778778759195635,1044,990
131,b_C_vs_M,-0.025714414590006954,True,113,0.0007308645100258526,1065,990
131,b_S_vs_M,-0.029846323127129377,True,113,0.0007308645100258526,1065,990
132,b_C_vs_M,-0.02061885280783011,True,104,0.0017570224195271322,1061,990
132,b_S_vs_M,-0.031757788982435406,True,104,0.0017570224195271322,1061,990
133,b_C_vs_M,-0.053323554330211305,True,111,0.00041901609639183324,1062,990
133,b_S_vs_M,-0.03216005714391141,True,111,0.00041901609639183324,1062,990
134,b_C_vs_M,-0.03680434134587884,True,111,0.0010540176175148908,1061,990
134,b_S_vs_M,-0.013235900104905385,True,111,0.0010540176175148908,1061,990
135,b_C_vs_M,-0.05178563692042941,True,103,0.000473373853400183,1057,990
135,b_S_vs_M,-0.016052239996297263,True,103,0.000473373853400183,1057,990
136,b_C_vs_M,-0.038636832581955306,True,120,0.000664053551629129,1062,990
136,b_S_vs_M,-0.016687311162259116,True,120,0.000664053551629129,1062,990
137,b_C_vs_M,-0.03121136766283898,True,103,0.003115481137940357,1064,990
137,b_S_vs_M,-0.005518693885777817,True,103,0.003115481137940357,1064,990
138,b_C_vs_M,-0.03056755850540531,True,111,0.005994610715328363,1067,990
