comparison,origin_cell,destination_cell,PROLIFIC_PID,origin_trial_order,destination_trial_order,origin_weight_M,origin_weight_S,origin_weight_C,destination_weight_M,destination_weight_S,destination_weight_C,delta_weight_M,delta_weight_S,delta_weight_C,origin_share_sent,destination_share_sent,delta_share_sent
KW Control to KW Market,kw_control,kw_market,656126622ad0ac5a2118e2fc,2,1,0.6771528092642831,0.1973916769014874,0.12545551383422943,0.3434001114448209,0.40265856738648487,0.2539413211686942,-0.3337526978194622,0.20526689048499747,0.1284858073344648,0.375,0.875,0.5
KW Control to KW Market,kw_control,kw_market,6571d671bd27124fc516adba,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.5351734142699984,0.3740550883671203,0.09077149736288127,-0.1996506243338132,0.13292910778873487,0.06672151654507827,1.0,0.0,-1.0
KW Control to KW Market,kw_control,kw_market,659585d0d682df995ad2c5b5,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.5691854794033027,0.1563985252000079,0.2744159953966895,-0.16563855920050896,-0.08472745537837753,0.25036601457888646,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,6595b73546b2341b46337789,2,1,0.7084072414820392,0.2360778812497956,0.05551487726816529,0.48477278765605125,0.1323299372420505,0.3828972751018982,-0.2236344538259879,-0.10374794400774509,0.3273823978337329,0.1666666666666666,0.1666666666666666,0.0
KW Control to KW Market,kw_control,kw_market,65995e978288a8907a2c4612,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.48291992406152123,0.4049007977763166,0.11217927816216215,-0.2519041145422904,0.16377481719793116,0.08812929734435915,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6599b15ac5bd63ec64f8b1f5,1,2,0.7995609570443725,0.17234118543327498,0.028097857522352596,0.2143936338405451,0.08649807641495422,0.6991082897445007,-0.5851673232038274,-0.08584310901832076,0.6710104322221481,0.1666666666666666,0.0,-0.1666666666666666
KW Control to KW Market,kw_control,kw_market,65abea576ca74c598aef13c3,2,1,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.5873362586209776,0.2787482843859977,0.13391545699302473,-0.0727744251175435,-0.04038192647548555,0.11315635159302913,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,65ae2baa95efab88c481edc3,2,1,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.3511572520887027,0.5442014433946121,0.10464130451668531,-0.3776551143743269,0.2973236621437873,0.08033145223053964,0.2083333333333333,0.2083333333333333,0.0
KW Control to KW Market,kw_control,kw_market,65b7cd609e8e7e53fb113123,1,2,0.5830927297547536,0.39886627132400626,0.018040998921240184,0.6569314535174614,0.2213876619423268,0.1216808845402118,0.07383872376270784,-0.17747860938167945,0.10363988561897161,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,65ba6a143395d20859b4de80,1,2,0.7010457663191887,0.24142662903333345,0.05752760464747788,0.4040267526268993,0.13151984513055195,0.46445340224254866,-0.2970190136922894,-0.1099067839027815,0.4069257975950708,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,65be59f9d75c57ef759fd8d1,2,1,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.3075388735325705,0.6113055894527064,0.08115553701472313,-0.4171716674721202,0.36018626200511894,0.05698540546700122,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,65bf6a50211c74f0d87b9838,1,2,0.673915535233119,0.30449337349279704,0.021591091274083905,0.5029637934775196,0.19474032552087514,0.30229588100160526,-0.17095174175559935,-0.1097530479719219,0.28070478972752133,0.375,0.3333333333333333,-0.041666666666666685
KW Control to KW Market,kw_control,kw_market,65c124f50d9f69bff3c15313,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.4031918601278195,0.22230268106306786,0.3745054588091127,-0.33163217847599213,-0.018823299515317582,0.35045547799130966,0.3333333333333333,0.5833333333333333,0.24999999999999994
KW Control to KW Market,kw_control,kw_market,65ca7d29af5b6440d955430a,2,1,0.7174442778377254,0.25816406726181873,0.024391654900455986,0.27250277777570087,0.12290943241632381,0.6045877898079753,-0.4449415000620245,-0.13525463484549494,0.5801961349075193,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,65cbf8c525b3403076c1dfb2,2,1,0.6913707224458759,0.24865747910267283,0.05997179845145122,0.3511572520887027,0.5442014433946121,0.10464130451668531,-0.34021347035717325,0.29554396429193924,0.04466950606523409,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,65d515e376d72f9184ef8a5b,2,1,0.6475290386846746,0.3317661475520867,0.020704813763238718,0.4658677467244929,0.42927018058645333,0.1048620726890538,-0.18166129196018171,0.09750403303436661,0.08415725892581508,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,65d90ed584cbeefbb401d0e5,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.49977497964807555,0.28687535347996085,0.21334966687196355,-0.25694294775863186,0.06932111059634483,0.187621837162287,0.0,0.5,0.5
KW Control to KW Market,kw_control,kw_market,65ddf5b38e9a6e841cf8cd68,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.26149014019701683,0.41061372451184436,0.3278961352911388,-0.4952277872096906,0.19305948162822834,0.3021683055814623,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,65e25a56b48b9af00aaf76d5,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7372595162722781,0.1594433700422292,0.1032971136854927,0.0024354776684665236,-0.08168261053615625,0.0792471328676897,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,65e4d77aff8f62cfcb72fe4c,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.31173264721138616,0.6261357443861264,0.062131608402487486,-0.42309139139242546,0.385009763807741,0.03808162758468449,0.3333333333333333,0.5833333333333333,0.24999999999999994
KW Control to KW Market,kw_control,kw_market,65f5a84b838dcc1ac14602f2,1,2,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.20134688072051682,0.7514974283805849,0.04715569089889828,-0.5497962318114458,0.5286764376208772,0.02111979419056861,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,65f98f88e930149a09c81d7d,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.25888395597924246,0.6773974719005966,0.06371857212016088,-0.47594008262456916,0.4362714913222112,0.03966859130235788,0.25,0.4583333333333333,0.20833333333333331
KW Control to KW Market,kw_control,kw_market,660db49bcdfa7d05c613c1d2,2,1,0.7174442778377254,0.25816406726181873,0.024391654900455986,0.39456914367566154,0.22744480621626878,0.3779860501080696,-0.3228751341620638,-0.03071926104554995,0.35359439520761365,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,660ea2291c47933085748669,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.5109623582043259,0.19070173080415412,0.29833591099152,-0.2457555692023815,-0.026852512079461904,0.2726080812818435,0.3333333333333333,0.0,-0.3333333333333333
KW Control to KW Market,kw_control,kw_market,661b3eeea891251d71cf97d5,1,2,0.6532733813901638,0.32577498754921347,0.02095163106062274,0.6460043022217946,0.23699314968707433,0.11700254809113106,-0.007269079168369164,-0.08878183786213914,0.09605091703050832,0.3333333333333333,0.5833333333333333,0.24999999999999994
KW Control to KW Market,kw_control,kw_market,66293af123d55f1dadad5ceb,2,1,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.48291992406152123,0.4049007977763166,0.11217927816216215,-0.24179061694316945,0.15378147032872913,0.08800914661444025,0.5,0.7916666666666666,0.29166666666666663
KW Control to KW Market,kw_control,kw_market,662a64b57d9dbef7d2909788,2,1,0.7250881937087699,0.2502017861723643,0.024710020118865812,0.3461139343447936,0.5600017925974536,0.09388427305775271,-0.3789742593639763,0.3098000064250893,0.0691742529388869,0.4166666666666666,0.0,-0.4166666666666666
KW Control to KW Market,kw_control,kw_market,6630f10a3f5ea2fb9b5afb71,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.20134688072051682,0.7514974283805849,0.04715569089889828,-0.5334771578832949,0.5103714478021995,0.02310571008109528,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,66319e0f2593595737d7a13f,1,2,0.7964277519034667,0.17554450988327766,0.02802773821325554,0.6508908282830704,0.21497696994855806,0.1341322017683715,-0.14553692362039627,0.039432460065280395,0.10610446355511596,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,66341ea0271d271dc78c8283,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6508908282830704,0.21497696994855806,0.1341322017683715,-0.08393321032074119,-0.026149010629827385,0.11008222095056851,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,6634e6202da0719ae4ec6455,2,1,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.27250277777570087,0.12290943241632381,0.6045877898079753,-0.45630958868732874,-0.12396834883450096,0.5802779375218297,0.0,0.3333333333333333,0.3333333333333333
KW Control to KW Market,kw_control,kw_market,66350282637e3f6f399f375b,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.20134688072051682,0.7514974283805849,0.04715569089889828,-0.4587638030180043,0.4323672175191016,0.026396585498902673,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6635316958a453da5e2af8b2,1,2,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.6569314535174614,0.2213876619423268,0.1216808845402118,-0.09421165901450124,-0.0014333288173808134,0.09564498783188212,0.4166666666666666,0.4166666666666666,0.0
KW Control to KW Market,kw_control,kw_market,6636db94fa3ed150c2d78447,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.42724472697609317,0.35493561434901544,0.21781965867489145,-0.30757931162771845,0.11380963377063,0.19376967785708846,0.0,1.0,1.0
KW Control to KW Market,kw_control,kw_market,6637fddf5464c05b3db40434,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6460043022217946,0.23699314968707433,0.11700254809113106,-0.08881973638201701,-0.004132830891311112,0.09295256727332805,0.4166666666666666,0.5,0.08333333333333343
KW Control to KW Market,kw_control,kw_market,6639038205f5175bb2fefbe4,2,1,0.7314833179809022,0.24407625304855812,0.02444042897053967,0.3511572520887027,0.5442014433946121,0.10464130451668531,-0.38032606589219947,0.30012519034605395,0.08020087554614563,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66393ddc9483d4299b5e311e,1,2,0.7195747411451292,0.15691803764536225,0.12350722120950855,0.6649177193452025,0.21458716473507733,0.12049511591972022,-0.05465702179992671,0.05766912708971508,-0.0030121052897883333,0.25,0.6666666666666667,0.41666666666666674
KW Control to KW Market,kw_control,kw_market,6642b0aa7f8de66d503f5f4e,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.2143936338405451,0.08649807641495422,0.6991082897445007,-0.5204304047632665,-0.15462790416343122,0.6750583089266977,0.5,0.375,-0.125
KW Control to KW Market,kw_control,kw_market,6643b6fd551de255d4e917d3,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.5351734142699984,0.3740550883671203,0.09077149736288127,-0.1996506243338132,0.13292910778873487,0.06672151654507827,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6644cd28fd7654a27299baff,1,2,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.5750410511935073,0.2907712343322917,0.13418771447420091,-0.1761020613384553,0.06795024357258406,0.10815181776587124,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6645755c72f71662e832dfb8,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.36717786018023196,0.44251233000443835,0.19030980981532972,-0.36764617842357966,0.2013863494260529,0.16625982899752673,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,6648be07b6deb19cf4573941,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.2877441396367507,0.12839419610470645,0.5838616642585429,-0.5136067473537048,-0.042690139523785,0.5562968868774899,0.0,1.0,1.0
KW Control to KW Market,kw_control,kw_market,664bbefbfaa70d966adfb11e,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7040554965238398,0.1778121198587273,0.11813238361743288,-0.030768542079971817,-0.06331386071965814,0.09408240279962987,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,6650c46dc4f3ab332602c04b,2,1,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.3434001114448209,0.40265856738648487,0.2539413211686942,-0.40774300108714173,0.17983757662677724,0.22790542446036455,0.5,0.3333333333333333,-0.16666666666666669
KW Control to KW Market,kw_control,kw_market,6658b3b6347b527af5f3bad3,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6042751173004051,0.30295375690012255,0.09277112579947239,-0.13054892130340656,0.06182777632173711,0.06872114498166938,0.5416666666666667,0.7083333333333333,0.16666666666666652
KW Control to KW Market,kw_control,kw_market,6658d40b7c86929c183cea9b,2,1,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6587086387204919,0.20874951692272772,0.13254184435678032,-0.0701037277425377,-0.038128264328097045,0.10823199207063464,0.5,0.3333333333333333,-0.16666666666666669
KW Control to KW Market,kw_control,kw_market,6658e5d739ded7679b0d3648,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.31173264721138616,0.6261357443861264,0.062131608402487486,-0.34837803652713495,0.30700553352464316,0.04137250300249187,0.3333333333333333,0.25,-0.08333333333333331
KW Control to KW Market,kw_control,kw_market,6659f66a90c067aa84c591c0,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.5778713308528006,0.17702579628935988,0.24510287285783944,-0.156952707751011,-0.06410018428902556,0.22105289204003645,0.3333333333333333,0.3333333333333333,0.0
KW Control to KW Market,kw_control,kw_market,665dccea1d994deb86673695,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7372595162722781,0.1594433700422292,0.1032971136854927,-0.06409137071817739,-0.011640965586262264,0.0757323363044397,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,665e26502758155528c8793e,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7097195890040701,0.17364584373225572,0.11663456726367419,-0.09163129798638547,0.002561508103764265,0.08906978988262118,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,665e313a25cb5f40960dcc3e,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.4575403134400639,0.46342750536518856,0.07903218119474753,-0.34381057355039163,0.2923431697366971,0.05146740381369453,0.2083333333333333,0.8333333333333334,0.6250000000000001
KW Control to KW Market,kw_control,kw_market,665ed3e9a6d856341025d5e1,1,2,0.6392746284443539,0.34032629424765504,0.020399077307991058,0.48291992406152123,0.4049007977763166,0.11217927816216215,-0.15635470438283267,0.06457450352866156,0.0917802008541711,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,665fad6a33f0031a4058cc26,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.5778713308528008,0.17702579628935974,0.24510287285783938,-0.15695270775101078,-0.0641001842890257,0.2210528920400364,0.4166666666666666,0.1666666666666666,-0.24999999999999997
KW Control to KW Market,kw_control,kw_market,666062305c022b9132277913,2,1,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.4024307371082821,0.2021756861558619,0.39539357673585596,-0.3222798038964086,-0.04894364129172557,0.37122344518813405,0.25,0.1666666666666666,-0.0833333333333334
KW Control to KW Market,kw_control,kw_market,66636514bc4749ad83a2adc8,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.3594673449360979,0.5698486685271613,0.07068398653674089,-0.37535669366771374,0.3287226879487759,0.04663400571893789,0.3333333333333333,0.3333333333333333,0.0
KW Control to KW Market,kw_control,kw_market,66684184ca1b579ea53e2001,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.5482281492503002,0.34988096947154096,0.10189088127815893,-0.25312273774015537,0.1787966338430495,0.07432610389710592,0.5,0.25,-0.25
KW Control to KW Market,kw_control,kw_market,66684b1580d4a4d68d9f6d16,1,2,0.7174442778377254,0.25816406726181873,0.024391654900455986,0.45358499011593933,0.4427618924834531,0.10365311740060748,-0.263859287721786,0.18459782522163437,0.0792614625001515,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6668a638ee51b4f1656862e8,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.32927218170675615,0.38369175307525444,0.28703606521798947,-0.4055518568970555,0.142565772496869,0.26298608440018645,0.0,0.125,0.125
KW Control to KW Market,kw_control,kw_market,667178d77f8b6ed980c256ff,2,1,0.7964277519034667,0.17554450988327766,0.02802773821325554,0.5750410511935073,0.2907712343322917,0.13418771447420091,-0.22138670070995936,0.11522672444901402,0.10615997626094537,0.0,0.5,0.5
KW Control to KW Market,kw_control,kw_market,66718b56365fa9f7aa5a330b,1,2,0.7288992627058608,0.21053110997781643,0.060569627316322816,0.6508908282830704,0.21497696994855806,0.1341322017683715,-0.07800843442279037,0.004445859970741622,0.0735625744520487,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6679d2f916fe8e0bccf073b7,2,1,0.6475290386846746,0.3317661475520867,0.020704813763238718,0.6649177193452025,0.21458716473507733,0.12049511591972022,0.0173886806605279,-0.11717898281700939,0.09979030215648149,0.0,0.4166666666666666,0.4166666666666666
KW Control to KW Market,kw_control,kw_market,667c9f9c07cc857002729af5,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.26211962710161724,0.6697797971035736,0.06810057579480921,-0.4727044115021944,0.4286538165251882,0.04405059497700621,0.4166666666666666,0.0,-0.4166666666666666
KW Control to KW Market,kw_control,kw_market,667ca8ea11f10743686a4158,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.2143936338405451,0.08649807641495422,0.6991082897445007,-0.5423242935661623,-0.1310561664686618,0.6733804600348241,0.0833333333333333,0.0,-0.0833333333333333
KW Control to KW Market,kw_control,kw_market,66951ddbfab86d4133dfb14a,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.3671778601802319,0.44251233000443835,0.19030980981532963,-0.3676461784235797,0.2013863494260529,0.16625982899752664,0.5,0.0833333333333333,-0.4166666666666667
KW Control to KW Market,kw_control,kw_market,669644b94d5073adf1f9f941,1,2,0.6616665690023041,0.31679274140950836,0.02154068958818751,0.24821571059051908,0.690272738505324,0.06151155090415692,-0.4134508584117851,0.37347999709581564,0.039970861315969414,0.2083333333333333,0.7083333333333333,0.5
KW Control to KW Market,kw_control,kw_market,66a795593c74c575b4b558c5,2,1,0.5743978953568136,0.40798585521811176,0.01761624942507457,0.4031918601278195,0.22230268106306786,0.3745054588091127,-0.17120603522899414,-0.1856831741550439,0.3568892093840381,0.8333333333333334,0.5,-0.33333333333333337
KW Control to KW Market,kw_control,kw_market,66a9843c53827f826e9738ed,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.3511572520887027,0.5442014433946121,0.10464130451668531,-0.4055606753180047,0.32664720051099605,0.07891347480700878,0.4166666666666666,0.0833333333333333,-0.33333333333333326
KW Control to KW Market,kw_control,kw_market,66ad3561c1e5c019916365fb,1,2,0.753608824986274,0.22021916379782788,0.02617201121589807,0.46499623044831656,0.4385800593998661,0.09642371015181735,-0.28861259453795746,0.21836089560203822,0.07025169893591927,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,66b0dbca7f5f04da0a408c1d,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.48291992406152123,0.4049007977763166,0.11217927816216214,-0.2519041145422904,0.16377481719793116,0.08812929734435913,0.5,1.0,0.5
KW Control to KW Market,kw_control,kw_market,66b27d1addb6c513d4d783cb,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.48477278765605125,0.13232993724205053,0.3828972751018982,-0.2500512509477604,-0.10879604333633491,0.3588472942840952,0.5,0.3333333333333333,-0.16666666666666669
KW Control to KW Market,kw_control,kw_market,66b4b315e01eaf4739f7ef6a,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.48291992406152123,0.4049007977763166,0.11217927816216214,-0.27379800334518617,0.18734655489270058,0.08645144845248559,0.5,0.4166666666666666,-0.08333333333333343
KW Control to KW Market,kw_control,kw_market,66ba5e1536b184eb208686a3,1,2,0.7406286617817986,0.23320402791426587,0.026167310303935487,0.3075388735325705,0.6113055894527064,0.08115553701472313,-0.43308978824922817,0.37810156153844054,0.05498822671078764,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,66c3a8ddd2149ba10569cead,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.5750410511935073,0.2907712343322917,0.13418771447420091,-0.15377131526952226,0.043893453081466915,0.10987786218805523,0.5,0.8333333333333334,0.33333333333333337
KW Control to KW Market,kw_control,kw_market,66c3b7035a46fdbb0859d0ab,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.3075388735325705,0.6113055894527064,0.08115553701472313,-0.42728516507124115,0.370179608874321,0.05710555619692012,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66c68b403ed0615d73a557e0,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.4331020509847362,0.4778139092824259,0.08908403973283792,-0.2270086327537849,0.15868369842094265,0.06832493433284231,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,66c746f450506abe4d80b5e1,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.7372595162722781,0.1594433700422292,0.1032971136854927,0.07714883253375704,-0.15968684081925405,0.0825380082854971,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,66cb2cff2ed7c15cf86a457e,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.45358499011593933,0.4427618924834531,0.10365311740060748,-0.2812390484878723,0.20163591190506766,0.07960313658280448,0.3333333333333333,0.0,-0.3333333333333333
KW Control to KW Market,kw_control,kw_market,66ccca31c45aad520357f3fb,1,2,0.6364094727383907,0.3426252307668597,0.020965296494749597,0.6042751173004051,0.30295375690012255,0.09277112579947239,-0.032134355437985596,-0.03967147386673714,0.07180582930472279,0.5,0.25,-0.25
KW Control to KW Market,kw_control,kw_market,66cde12da4d4980e9b1e0556,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.3348533313501628,0.412540465069228,0.2526062035806092,-0.4218645960565446,0.19498622218561196,0.22687837387093265,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66d6f727b4c2d9e52aa9a626,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.17948103027042048,0.7782736516925519,0.0422453180370276,-0.5553430083333911,0.5371476711141665,0.0181953372192246,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,66d88659f847e91642700180,1,2,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.24262286176229017,0.10004965295539625,0.6573274852823136,-0.5085202507696724,-0.12277133780431138,0.6312915885739839,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66de746bcfef35f46e85ed0f,1,2,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.5351734142699984,0.3740550883671203,0.09077149736288127,-0.18953712673469225,0.12293576091953284,0.06660136581515937,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,66dee58aac3312556cc5bef0,2,1,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6649177193452025,0.21458716473507733,0.12049511591972022,0.004807035606681387,-0.10454304612640591,0.09973601051972461,0.1666666666666666,0.3333333333333333,0.1666666666666667
KW Control to KW Market,kw_control,kw_market,66e76d0de95113d62f709ec5,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7372595162722781,0.1594433700422292,0.1032971136854927,-0.06409137071817739,-0.011640965586262264,0.0757323363044397,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66eae2c28ad8563584cb7a55,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.254314847407439,0.23174546075685387,0.5139396918357072,-0.4057958363310821,-0.08738475010462937,0.4931805864357116,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66eb8427a91699e7d2eefc29,1,2,0.6601106837385211,0.31913021086148324,0.020759105399995613,0.6649177193452025,0.21458716473507733,0.12049511591972022,0.004807035606681387,-0.10454304612640591,0.09973601051972461,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,66f0a1d13629250f84bc2598,2,1,0.7477061929491076,0.22579889494468322,0.026494912106209252,0.5750410511935073,0.2907712343322917,0.13418771447420091,-0.17266514175560022,0.06497233938760846,0.10769280236799167,0.1666666666666666,0.0,-0.1666666666666666
KW Control to KW Market,kw_control,kw_market,66f305037af69346a9a55b42,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.5482281492503002,0.34988096947154096,0.10189088127815893,-0.18659588935351146,0.10875498889315552,0.07784090046035592,0.1666666666666666,0.1666666666666666,0.0
KW Control to KW Market,kw_control,kw_market,66f5366c7e5543684f266590,2,1,0.7084072414820392,0.2360778812497956,0.0555148772681653,0.274465432743123,0.5446431762971755,0.1808913909597015,-0.43394180873891613,0.30856529504737995,0.12537651369153618,0.5,0.1666666666666666,-0.33333333333333337
KW Control to KW Market,kw_control,kw_market,67002f5d9dbfa2b783bc13fd,1,2,0.6534230279312444,0.325363439101631,0.021213532967124585,0.32040686847565597,0.1522433741848221,0.5273497573395219,-0.33301615945558843,-0.17312006491680892,0.5061362243723974,0.0,0.0,0.0
KW Control to KW Market,kw_control,kw_market,670c812982889b44a1cd12fb,2,1,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.6508908282830704,0.21497696994855806,0.1341322017683715,-0.07381971272162025,-0.036142357499029415,0.1099620702206496,0.25,0.5833333333333333,0.33333333333333326
KW Control to KW Market,kw_control,kw_market,670d9a104c440aaf6ee94ed7,1,2,0.6475290386846746,0.3317661475520867,0.020704813763238718,0.37636991863339064,0.5437645816080163,0.07986549975859311,-0.27115912005128395,0.2119984340559296,0.059160685995354394,0.5,1.0,0.5
KW Control to KW Market,kw_control,kw_market,6717cd1dc7ef68bb9dc8bf91,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.326126093270736,0.15082253166427484,0.5230513750649891,-0.47522479371971954,-0.020261803964216618,0.4954865976839361,0.5,0.5,0.0
KW Control to KW Market,kw_control,kw_market,671846c76953b192c9269992,2,1,0.7983568938432501,0.17360022704942335,0.02804287910732649,0.6042751173004048,0.30295375690012266,0.09277112579947244,-0.1940817765428453,0.1293535298506993,0.06472824669214595,1.0,0.0,-1.0
KW Control to KW Market,kw_control,kw_market,671912820d4a64051a764936,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.4997749796480756,0.28687535347996085,0.21334966687196352,-0.30157590734237993,0.11579101785146939,0.18578488949091052,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,6726ae14a783520d944f2951,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.3511572520887027,0.5442014433946121,0.10464130451668531,-0.38366678651510894,0.30307546281622666,0.0805913236988823,0.5,0.0,-0.5
KW Control to KW Market,kw_control,kw_market,672a6f5fc7bda7ce7ce814a7,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.2889311031699527,0.2778228036118615,0.43324609321818575,-0.4677868242367547,0.06026856072824549,0.4075182635085092,0.3333333333333333,0.5,0.16666666666666669
KW Control to KW Market,kw_control,kw_market,672bbb444ab4546a33718004,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.4649962304483165,0.43858005939986616,0.09642371015181739,-0.2917216969583909,0.22102581651625014,0.07069588044214084,0.0,0.2083333333333333,0.2083333333333333
KW Control to KW Market,kw_control,kw_market,67376ab89f1322d144ef3a0d,2,1,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.45358499011593933,0.4427618924834531,0.1036531174006075,-0.20652569362258177,0.12363168162196986,0.08289401200061189,0.4166666666666666,0.1666666666666666,-0.24999999999999997
