subject_id,treatment_cell,b_S_vs_M,b_C_vs_M,n_substantive_hp,weight_M,weight_S,weight_C
control_kwlt::543e5938fdf99b73557f2136,kw_control,-0.6338459784526013,-0.08293100677771605,3,0.7964277519034667,0.17554450988327766,0.02802773821325554
control_kwlt::54f844c0fdf99b2bd032e149,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::55999e94fdf99b37246adab5,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::55e9aa1c735c45001043fbb6,kw_control,-0.6338459784526013,-0.08293100677771605,3,0.7964277519034667,0.17554450988327766,0.02802773821325554
control_kwlt::561f684fed6e5a000dc7e878,kw_control,1.6203285484162173,-0.047387732865296316,3,0.5357137745288646,0.4476675989661434,0.016618626504992032
control_kwlt::56610c81b018d100126e5da9,kw_control,0.09150295042799497,-0.07250595039042276,3,0.7288123664630296,0.24687778125082477,0.024309852286145676
control_kwlt::56a93b0a402025000bd62f17,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::56c81007ba8e37000d7b211e,kw_control,0.0354920961097864,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5731d20d5b8b0600107d1995,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::57a3de9ddcff7d0001c7d35a,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::57a78015454e5400015f57ec,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::5815a5f000b325000184db51,kw_control,0.1316652888925463,-0.06926366648785251,3,0.7247105410046907,0.25111932744758747,0.024170131547721904
control_kwlt::58174d95a22f0f0001a3f0be,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5841a2d39d65770001cebfa1,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::589fc07f1521230001ebf494,kw_control,-0.10112948304054419,-0.05101403594573973,2,0.747285608713868,0.22682194287474444,0.02589244841138765
control_kwlt::58bd73414cdfd90001778323,kw_control,1.4001721134209464,-0.041899533733555525,2,0.5693224816765518,0.4127386565373724,0.01793886178607588
control_kwlt::58e4193733ae3700012735e5,kw_control,-0.617179808388059,-0.058969390017264374,2,0.7944639375342607,0.17694258445463806,0.02859347801110124
control_kwlt::590a361371adfd000150e4c2,kw_control,0.05569138459223965,0.7779644050161407,4,0.708407241482039,0.2360778812497956,0.05551487726816534
control_kwlt::5937fa89d3501e0001bc077b,kw_control,-0.10112948304054419,-0.05101403594573973,2,0.747285608713868,0.22682194287474444,0.02589244841138765
control_kwlt::5944e8d4d8d2690001d0a6fa,kw_control,-0.03727782198302366,-0.025968623280514226,1,0.7406286617817986,0.23320402791426587,0.026167310303935487
control_kwlt::5953acc10dd7710001aec19e,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::596ba5ec6956b40001c59bf4,kw_control,-0.19474250282503003,-0.07816156922751266,3,0.7567179274067074,0.21755424288361602,0.02572782970967654
control_kwlt::5978828cae36d500016ca8b9,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5979d62b1fc28a000191759a,kw_control,0.19855988686252463,-0.044552228515932595,2,0.7174442778377254,0.25816406726181873,0.024391654900455986
control_kwlt::59930c0fb9269d00016ec252,kw_control,0.6042554469183791,-0.07274063385008926,3,0.673915535233119,0.30449337349279704,0.021591091274083905
control_kwlt::599dacb43c7d1a0001deef97,kw_control,0.09150295042799497,-0.07250595039042276,3,0.7288123664630296,0.24687778125082477,0.024309852286145676
control_kwlt::59d264e2faf42e00012b6cba,kw_control,0.19855988686252463,-0.044552228515932595,2,0.7174442778377254,0.25816406726181873,0.024391654900455986
control_kwlt::59d37a45f7b7a00001198315,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::59dc80b77f3d71000171d3c8,kw_control,0.7234804667959527,-0.08303830320225501,4,0.6601106837385211,0.31913021086148324,0.02075910539999561
control_kwlt::59dc8c1b24d7bf00012f099f,kw_control,-0.6553061082647963,-0.08672159303610953,3,0.7983568938432501,0.17360022704942335,0.02804287910732649
control_kwlt::59e60f9a3e4b5a00016aa0cd,kw_control,-0.5842104289318815,-0.03304872731938094,1,0.7910290791819482,0.17983991364527635,0.02913100717277548
control_kwlt::59e8502b7f3d71000171df0a,kw_control,0.19855988686252463,-0.044552228515932595,2,0.7174442778377254,0.25816406726181873,0.024391654900455986
control_kwlt::59e9d2c6c0d35a0001295448,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::59edc2c816ecc200016ff9cc,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::59fd4a71f5b5a3000139379c,kw_control,0.1316652888925463,-0.06926366648785251,3,0.7247105410046907,0.25111932744758747,0.024170131547721904
control_kwlt::5a00e6da120fb300019480b3,kw_control,0.1316652888925463,-0.06926366648785251,3,0.7247105410046907,0.25111932744758747,0.024170131547721904
control_kwlt::5a4e26a8f4c9dc0001b7a1b5,kw_control,0.8904282887081608,-0.05758032756318518,3,0.6392746284443539,0.340326294247655,0.020399077307991058
control_kwlt::5a6f51ec46f0230001ce445f,kw_control,-0.1408640495161301,-0.05411734619990676,2,0.7511431125319626,0.22282099075970763,0.026035896708329672
control_kwlt::5a7c5a98eea3d300016e1d1e,kw_control,-0.6636735400568929,0.7499339763842658,4,0.7715572501077551,0.16592244856587485,0.06252030132636997
control_kwlt::5a8e54c9f49c9a0001f3dc3f,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5a9a24ccb5e2110001c6c391,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::5acb4bac9534ba0001c780aa,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::5acc2d21436f550001003111,kw_control,0.06486492582816115,-0.0730557820495936,3,0.7314833179809022,0.24407625304855812,0.02444042897053967
control_kwlt::5ad9b1111771b700010a0f1a,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::5aed87e375deca0001627011,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5af15fc9e1b5b8000148a99d,kw_control,0.05569138459223965,0.7779644050161401,4,0.7084072414820392,0.2360778812497956,0.0555148772681653
control_kwlt::5af36fff59229a0001d1bd6a,kw_control,0.7234804667959527,-0.08303830320225501,4,0.6601106837385211,0.31913021086148324,0.02075910539999561
control_kwlt::5af4579eb625f70001e0cfad,kw_control,0.09150295042799497,-0.07250595039042276,3,0.7288123664630296,0.24687778125082477,0.024309852286145676
control_kwlt::5afd6d5b56fe2c0001690178,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5b0d39f4641b1200010ef716,kw_control,0.6042554469183791,-0.07274063385008926,3,0.673915535233119,0.30449337349279704,0.021591091274083905
control_kwlt::5b2405d534ffd00001b41156,kw_control,-0.19474250282503003,-0.07816156922751266,3,0.7567179274067074,0.21755424288361602,0.02572782970967654
control_kwlt::5b5523d6d8348500012cfccf,kw_control,0.06486492582816115,-0.0730557820495936,3,0.7314833179809022,0.24407625304855812,0.02444042897053967
control_kwlt::5b60d0396187040001b252f6,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::5b60ddcc6b25590001782ce4,kw_control,-0.6019348164365413,-0.05817519015683462,2,0.7931267787554512,0.17834397085079468,0.028529250393754042
control_kwlt::5b646a727c39ee00010a18b0,kw_control,-0.18857858658312887,0.8159446417884472,3,0.7288992627058608,0.21053110997781643,0.06056962731632285
control_kwlt::5b7535d184850400011a07b8,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5b75ac687dc4b00001af4e50,kw_control,0.1316652888925463,-0.06926366648785251,3,0.7247105410046907,0.25111932744758747,0.024170131547721904
control_kwlt::5b91755520257e0001ab1a0b,kw_control,0.824371120853678,-0.05974762368425644,3,0.6475290386846746,0.3317661475520867,0.020704813763238718
control_kwlt::5bad656fb4bc6e0001c1709e,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5bbdea3d8f3bd70001e77572,kw_control,-0.6126859037123781,0.806870997165357,3,0.7647913599311965,0.16989751888954802,0.06531112117925553
control_kwlt::5bdabcdaf43c390001f438e4,kw_control,0.8904282887081608,-0.05758032756318518,3,0.6392746284443539,0.340326294247655,0.020399077307991058
control_kwlt::5c14e1972b16ba0001c94560,kw_control,0.0354920961097864,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5c2fd16fda51990001e49de9,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::5c31870d8a20f50001ea9dfa,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
