subject_id,treatment_cell,b_S_vs_M,b_C_vs_M,n_substantive_hp,weight_M,weight_S,weight_C
control_kwlt::60da8c7e85ec8877f716b3e1,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::60e0613b1f66b6b6868ebe22,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::60e308bd29d04d6d790aa1ad,lt_control,-0.06145404081055491,-0.03178165476072698,2,0.693409797223655,0.2807834826973948,0.025806720078950227
control_kwlt::60f6846c5e28b2071cb71f1a,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::60f80590e5d06cdf9efcb1bb,lt_control,-0.02987008186350164,0.44239752610498245,3,0.6774853305326427,0.2820242849417427,0.040490384525614605
control_kwlt::60fccefc9c9427b783d2981a,lt_control,0.16832303474317603,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::60fd7f9790203beb68012cfe,lt_control,-0.4482373615614157,-0.05485113130401024,4,0.7484564738128856,0.2241181293459907,0.027425396841123665
control_kwlt::60fdaf4b4555dabe6ea3d8e7,lt_control,-0.2516969022749566,0.4347561726852115,3,0.7089432082984144,0.2488253798428366,0.04223141185874904
control_kwlt::60fdbb73e59483be2338d497,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::60fe79117e082892a4e47723,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::60ff3ccd8469031d3dc3bb5d,lt_control,-0.23179323171582622,0.46064330683044497,2,0.7053832186808184,0.2515117856997864,0.043104995619395216
control_kwlt::610042bd58bb4f6845302491,lt_control,-0.4482373615614157,-0.05485113130401024,4,0.7484564738128856,0.2241181293459907,0.027425396841123665
control_kwlt::6102053795bd9b55ab979a48,lt_control,0.31909138758393274,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::61022a84042923c389bf1499,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::6103082117238ae6d0c3e805,lt_control,0.3245894122174884,0.4268860967263982,4,0.6257356478853578,0.33770697425361357,0.03655737786102861
control_kwlt::6103afcc83916ef8ecf8b1c8,lt_control,-0.2937265868407035,-0.04414309944299319,3,0.7270089158503146,0.24614332647722914,0.026847757672456285
control_kwlt::6105ba07b4fa0867eaed2f5b,lt_control,-0.2545043127786113,-0.04126187975682976,3,0.7214308112126578,0.2518708562066857,0.026698332580656493
control_kwlt::61084749cf11f78690969210,lt_control,0.31909138758393246,-0.04632235777753479,4,0.6363830781276004,0.34045594677756535,0.02316097509483422
control_kwlt::610ac4d36cd609092b9815ca,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::610c940475aedaf9c70a190e,lt_control,-0.43292701882826806,-0.03844273107017893,3,0.7460435092734893,0.22617513582291215,0.027781354903598565
control_kwlt::61128a785cde987fd0b18ac8,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::6113d05ff415bab1824688e3,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::61153455405f1e389764b2a3,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::61167ac051d9dca3173af391,lt_control,-0.2343591818712162,-0.024618624461794542,2,0.7182400195448464,0.25474422240125416,0.027015758053899438
control_kwlt::611c4b67ef5ef50313395ffb,lt_control,-0.27434015418824875,-0.02752359075188583,2,0.7239472268018522,0.2488802004628819,0.02717257273526588
control_kwlt::612f538747ef6b8c305a49b3,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::6133c95920f36041dbf40fba,lt_control,-0.2937265868407035,-0.04414309944299319,3,0.7270089158503146,0.24614332647722914,0.026847757672456285
control_kwlt::61506c47ba993182b68a73d6,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::615239af65358edf57e7a095,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
