replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
56,weight_C,-0.2806935055323853,True,103,0.0008116852349759895,1058,990
56,weight_S,-0.17686677882714952,True,103,0.0008116852349759895,1058,990
57,weight_C,-0.11739794650107312,True,109,0.0022643213843309695,1067,990
57,weight_S,-0.17262658109292228,True,109,0.0022643213843309695,1067,990
58,weight_C,-0.2556109858869379,True,107,0.0006278039667256818,1063,990
58,weight_S,-0.20541137143827007,True,107,0.0006278039667256818,1063,990
59,weight_C,-0.3400296151214516,True,115,0.0014213419048137999,1044,990
59,weight_S,-0.3210521157371461,True,115,0.0014213419048137999,1044,990
60,weight_C,-0.34953292482501785,True,111,0.0007287618363476245,1059,990
60,weight_S,-0.29457146010597196,True,111,0.0007287618363476245,1059,990
61,weight_C,-0.21175192604563647,True,117,0.0009914161165552882,1056,990
61,weight_S,-0.1719840452344668,True,117,0.0009914161165552882,1056,990
62,weight_C,-0.17146498534812427,True,113,0.0008304139498789276,1064,990
62,weight_S,-0.05902949896502707,True,113,0.0008304139498789276,1064,990
63,weight_C,-0.19619030473825352,True,111,0.0008216395165558943,1054,990
63,weight_S,-0.2261469004681384,True,111,0.0008216395165558943,1054,990
64,weight_C,-0.3127170985018156,True,121,0.0006595898856216476,1057,990
64,weight_S,-0.1720879004320626,True,121,0.0006595898856216476,1057,990
65,weight_C,-0.21901392571846076,True,110,0.0028564544108435896,1064,990
65,weight_S,-0.10836097798101742,True,110,0.0028564544108435896,1064,990
66,weight_C,-0.14436192346847268,True,112,0.0007769142154012698,1072,990
66,weight_S,-0.008165763397949263,True,112,0.0007769142154012698,1072,990
67,weight_C,-0.27457714284946266,True,108,0.0002307737723872827,1067,990
67,weight_S,-0.22913223197132412,True,108,0.0002307737723872827,1067,990
68,weight_C,-0.14130861680105478,True,113,0.0019442933539361995,1066,990
68,weight_S,-0.11290902172392348,True,113,0.0019442933539361995,1066,990
69,weight_C,-0.24040267077607438,True,101,0.0013732594197035652,1065,990
69,weight_S,-0.17185098938814228,True,101,0.0013732594197035652,1065,990
70,weight_C,-0.3220182966739539,True,110,0.001751745062786192,1071,990
70,weight_S,-0.2738823199098006,True,110,0.001751745062786192,1071,990
71,weight_C,-0.21951372036677771,True,99,0.0008384310797007188,1061,990
71,weight_S,-0.16144915412884345,True,99,0.0008384310797007188,1061,990
72,weight_C,-0.11276590200029168,True,109,0.000667380995067246,1059,990
72,weight_S,-0.11796851664680816,True,109,0.000667380995067246,1059,990
73,weight_C,-0.22769193050013298,True,116,0.000996539843114208,1064,990
73,weight_S,-0.1603955944577073,True,116,0.000996539843114208,1064,990
