subject_id,subject_effect_S,subject_effect_C,subject_weight_M,subject_weight_S,subject_weight_C
market_control::kw::63d96ff56b577f6ac10e5f6c,-0.12921316456635135,-0.13005570115993972,0.7223322182506606,0.25408002527451257,0.023587756474826804
market_control::kw::63dab24ece887158c2adb6d7,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::63daca8ae542ff8f19d3099a,-0.4705679047090452,-0.23219298901026525,0.7734978453352453,0.20357071482258599,0.02293143984216867
market_control::kw::63e52debbbb982734deba89a,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::63ea52773c5861d1f32c4bdb,-0.03537606775244346,-0.014129557848461023,0.7056031914852327,0.268564922574531,0.025831885940236273
market_control::kw::63eb4aeb58b63438ec09f5d2,0.5189230441786267,0.28655095780465256,0.6059846093811798,0.3643603433881596,0.029655047230660526
market_control::kw::63ed78d1217e614a3c6b392e,-0.05077584167243968,0.47635572537235826,0.6961815631298678,0.2621772168513653,0.04164122001876683
market_control::kw::63f87480149da1634d6c4464,0.028425500766759187,0.0896121662361366,0.6934286446507129,0.2784414220771424,0.0281299332721447
market_control::kw::63fcde3494055a563c72cb12,0.7234682901131527,-0.24445327075800974,0.5758671362975452,0.40763507467709564,0.016497789025359217
market_control::kw::6400d9b9ff7296c2bce939ef,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::6412414d0d4f6d18512b7714,0.1354122975819273,-0.037065986804933025,0.6783354996717248,0.2974695963768249,0.02419490395145025
market_control::kw::64136f616f4202871d6bb12e,-0.62000600969867,0.20813450456296465,0.782693072631606,0.18118699358127455,0.03611993378711941
market_control::kw::6413a8ae4d8739dd77933117,-0.217977601970152,-0.01141058721534938,0.7334749765707917,0.23951500923707572,0.027010014192132517
market_control::kw::64649341d6cf5354575444d1,-0.08268603648318179,0.4545400831786628,0.7016680496946492,0.2572458374213742,0.04108611288397665
market_control::kw::646f8a859c69c3cb1d5f08c8,-0.2806201969222391,-0.039991687195753356,0.7432257317604857,0.2301491553366267,0.026625112902887604
market_control::kw::6475f6ae824f9aa5342903fa,-0.217977601970152,-0.01141058721534938,0.7334749765707917,0.23951500923707572,0.027010014192132517
market_control::kw::6483648c280beabafcb3797e,-0.36069443075521557,-0.05518303943637995,0.7549497426702428,0.21837895487037146,0.026671302459385676
market_control::kw::648389c81becc3ac1ef1abae,-0.4607511272053968,-0.14724150966258703,0.7705768737048597,0.2045561832682326,0.02486694302690772
market_control::kw::6486a553007b81f8f2d486f6,-0.07591559830707707,-0.2432278932871279,0.7159143936320786,0.26322879881245387,0.020856807555467424
market_control::kw::64bbe3ccf05e537a07257be2,0.003020827843276595,0.2631493486029863,0.6936117979099928,0.2729013926496726,0.033486809440334546
market_control::kw::64f22ad418d6bb613bca00e4,-0.423424322458282,-0.087868369834714,0.7643150683207303,0.20952585329323778,0.026159078386031917
market_control::kw::6517f127855e8baf0247b2dd,0.15066416163935337,-0.2923553318584544,0.6796661930110298,0.3015601432334477,0.018773663755522578
market_control::kw::65198ae1d2294dbc8561e90c,-0.258986024070822,-0.1776949420532093,0.7426797028906457,0.23414609891444826,0.023174198194906022
market_control::kw::651aba4f4c64d6e7364a5483,-0.52837330414394,0.7974395391508619,0.749459303143087,0.1882644673560598,0.062276229500853264
market_control::kw::651d3da180d4b0d9a79c33dd,-0.5079705535048213,-0.19140265577935606,0.7777494615582434,0.19821967374851812,0.024030864693238358
market_control::kw::6528037f85230503e406a076,0.1297090797214342,-0.19606828992820094,0.681828533577812,0.29742581673023827,0.02074564969194966
market_control::kw::652d8a4cd08c6435db58fd9b,-0.05185355455253513,0.15938820960347366,0.7046060348888817,0.2647003479631865,0.030693617147931788
market_control::kw::652ef14a9b030a4423aba2b2,0.008888811427288826,0.18056047857553925,0.6946029001881098,0.2745248917501169,0.03087220806177336
market_control::kw::652fd6db8f5f2657e3ce2f0e,0.2091493911924333,0.4617919304638839,0.6553592514466532,0.30619061802784037,0.038450130525506415
market_control::kw::654001b69df601c766451ba4,-0.2699046186753338,-0.18982647336002045,0.7444942754543495,0.23255097681666842,0.022954747728982042
market_control::kw::6543abd612dc7fc77f466814,-0.217977601970152,-0.01141058721534938,0.7334749765707917,0.23951500923707572,0.027010014192132517
market_control::kw::65452b2decb32a279cc02cbe,-0.513273381592338,0.5701467863290625,0.7573249149214909,0.19255292268708565,0.05012216239142349
market_control::kw::65466a2dd5eda75680390e5a,-0.01709581415273456,-0.1274833898818093,0.7047287274267607,0.2722444256513997,0.023026846921839553
market_control::kw::654cc4367585dc78f77e81cb,0.011590391657781605,0.15048278361526538,0.6948356601055483,0.27519858894836746,0.02996575094608421
market_control::kw::654e381b51d046449fdfdd6e,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::654e555a3a0310fc21aee9ce,-0.5497986872121892,-0.22879760617595285,0.7839530121709622,0.19269941118671394,0.023347576642323842
market_control::kw::656126622ad0ac5a2118e2fc,0.03318438957668233,1.003978876088541,0.6636508572343022,0.2691482591844092,0.06720088358128858
market_control::kw::6571d671bd27124fc516adba,0.06845927696291568,-0.2702426344727248,0.693068687957705,0.2873293252107242,0.01960198683157082
market_control::kw::657dbba8aee3176b18b72b0a,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::659585d0d682df995ad2c5b5,-0.3888239225131046,0.13196338459654747,0.7546228245349087,0.21321566950185605,0.032161505963235255
market_control::kw::6595b73546b2341b46337789,-0.36900217985900047,0.7318620194052003,0.7322071142620346,0.2109461435891078,0.05684674214885762
market_control::kw::65995e978288a8907a2c4612,0.049292489723878,-0.17312192890317696,0.694760740770597,0.2835771378143647,0.021662121415038302
market_control::kw::6599b15ac5bd63ec64f8b1f5,-0.648087118919648,1.041764402447965,0.7502792840172922,0.1699884883709455,0.07973222761176231
market_control::kw::65abea576ca74c598aef13c3,0.22084660953589766,-0.11606011031775815,0.6652185635930844,0.3128925107794725,0.02188892562744308
market_control::kw::65ae2baa95efab88c481edc3,0.18188753852910408,-0.07497097650846014,0.671183555070354,0.30578751242671637,0.02302893250292954
market_control::kw::65b575663c338ad8fff0badb,-0.03537606775244346,-0.014129557848461023,0.7056031914852327,0.268564922574531,0.025831885940236273
market_control::kw::65b7cd609e8e7e53fb113123,0.422856788274133,-0.19362354486178027,0.6308912088036147,0.34997498251330883,0.019133808683076445
market_control::kw::65ba6a143395d20859b4de80,-0.2959612997668692,0.8927891064487693,0.7152803536382583,0.21956059636922085,0.06515904999252087
market_control::kw::65baa72531ba3e8cb06d96ea,-0.24397939112284447,-0.02554571253423075,0.7375935640400596,0.23561455882319582,0.026791877136744614
market_control::kw::65be59f9d75c57ef759fd8d1,0.4468247926499787,-0.1188230954725455,0.6255845697896344,0.3539782277324771,0.02043720247788854
market_control::kw::65bf6a50211c74f0d87b9838,0.07657680577088176,0.2078648023771759,0.6831735003386289,0.2856597350006421,0.031166764660728968
market_control::kw::65c10d00ae3f026034946adb,-0.051671261755306286,-0.014640648504570664,0.7081764668942256,0.26590321790838956,0.02592031519738483
market_control::kw::65c124f50d9f69bff3c15313,-0.11345244915897879,0.31027633170460595,0.7103605168314812,0.2536151150320537,0.036024368136465194
market_control::kw::65ca7d29af5b6440d955430a,-0.06893094411701653,0.8817543117285517,0.6841380635446872,0.25445287648791803,0.06140905996739475
market_control::kw::65cbf8c525b3403076c1dfb2,0.2940891459158986,0.40854349046365085,0.6425246267870655,0.3217920141473292,0.03568335906560538
market_control::kw::65d515e376d72f9184ef8a5b,0.35269745370792355,-0.1296002025508714,0.6425180977661068,0.33667770541353814,0.020804196820355066
market_control::kw::65d90ed584cbeefbb401d0e5,-0.29985342487179045,0.060688520125700966,0.743841798497688,0.22667875790103334,0.029479443601278747
market_control::kw::65ddf5b38e9a6e841cf8cd68,0.06125280027672994,0.45551896607799225,0.679410974260701,0.2808685566327521,0.03972046910654682
market_control::kw::65e25a56b48b9af00aaf76d5,-0.4536940622425262,-0.3366544865414908,0.7729946370109377,0.2063673962524394,0.02063796673662288
market_control::kw::65e4d77aff8f62cfcb72fe4c,0.4397666619831083,-0.2687349612620726,0.6287755181755285,0.3535411233333064,0.017683358491165153
market_control::kw::65f5a84b838dcc1ac14602f2,0.6240957767717246,-0.21920552975962893,0.5943049696530992,0.3881977265031253,0.017497303843775496
market_control::kw::65f98f88e930149a09c81d7d,0.4509333260132932,-0.1776853019623005,0.6256272199156555,0.35510450717910447,0.01926827290524007
market_control::kw::660db49bcdfa7d05c613c1d2,0.11979343288600106,0.3345598325009465,0.6732198284786602,0.2919450279445707,0.034835143576769007
market_control::kw::660ea2291c47933085748669,-0.3941190121497166,0.19974359088067933,0.7536127688208526,0.2120130736688379,0.034374157510309526
market_control::kw::661b3eeea891251d71cf97d5,0.18208135277039172,-0.18586339271307017,0.6728611220686974,0.3064764171990304,0.02066246073227229
market_control::kw::66293af123d55f1dadad5ceb,0.14258058177643143,-0.15762899121565407,0.6790957803610338,0.2994369542280962,0.021467265410870094
market_control::kw::662a64b57d9dbef7d2909788,0.38860337242323334,-0.10421882620177425,0.635796359817492,0.3431026786982231,0.021100961484284787
market_control::kw::6630f10a3f5ea2fb9b5afb71,0.6736528365691362,-0.22952227503654213,0.5851254745257548,0.39784172679789076,0.017032798676354443
market_control::kw::66319e0f2593595737d7a13f,-0.5650205562204078,-0.19091360185736395,0.7852107714986281,0.19049590430455804,0.024293324196813897
market_control::kw::663388f6d4e404ce37e9b350,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::66341ea0271d271dc78c8283,-0.2699046186753337,-0.18982647336002043,0.7444942754543495,0.23255097681666842,0.022954747728982042
market_control::kw::6634e6202da0719ae4ec6455,-0.14950891780577313,0.8501274602602807,0.6970854710715578,0.2422098789943812,0.06070464993406096
market_control::kw::66350282637e3f6f399f375b,0.9652381486903451,-0.20753034299102507,0.5289666989050771,0.4553876692988969,0.01564563179602611
market_control::kw::6635316958a453da5e2af8b2,-0.2871957251288763,-0.2083489871847059,0.7473407227498267,0.23003334889560062,0.022625928354572767
market_control::kw::6636db94fa3ed150c2d78447,0.08981907222009557,0.12510144634212655,0.682792354351458,0.2885403253740951,0.028667320274446864
market_control::kw::6637fddf5464c05b3db40434,-0.18264427761019159,-0.21329722811024635,0.7319041380256358,0.24608480053292678,0.02201106144143734
market_control::kw::6639038205f5175bb2fefbe4,0.16712655178038496,-0.07583746812889812,0.6736835130976297,0.3032153610274556,0.023101125874914603
market_control::kw::663923d5b1836b8c97f64a5b,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::66393ddc9483d4299b5e311e,-0.513273381592338,0.5701467863290626,0.7573249149214909,0.19255292268708565,0.05012216239142349
market_control::kw::663a818059df393da465a8c3,-0.08404270089394754,-0.028475745296070058,0.7134935179841851,0.2607358225487101,0.025770659467104804
market_control::kw::6642b0aa7f8de66d503f5f4e,-0.33178505044581025,1.0528461476796431,0.7117354655289327,0.21212666816519865,0.07613786630586862
market_control::kw::6643ab5b0c0f7e724662e6a9,-0.11488358275844229,-0.015052758588938588,0.7179987563668677,0.2557032450700976,0.02629799856303465
market_control::kw::6643b6fd551de255d4e917d3,0.06845927696291568,-0.2702426344727248,0.693068687957705,0.2873293252107242,0.01960198683157082
market_control::kw::6644cd28fd7654a27299baff,-0.20652163241328075,-0.12419149832091608,0.7339451981917806,0.2419151975241337,0.024139604284085524
market_control::kw::6645755c72f71662e832dfb8,0.17687760932224475,0.0957707888172441,0.6690093638091377,0.30375840301009394,0.02723223318076837
market_control::kw::6648be07b6deb19cf4573941,-0.5842208780373926,0.6046369236528462,0.7647121858815529,0.1828480749055552,0.05243973921289197
market_control::kw::664bbefbfaa70d966adfb11e,-0.3353850495672996,-0.2681671156883991,0.7553127611892142,0.22313124514716426,0.021555993663621507
market_control::kw::664f5726fc04984e2d289a3f,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::6650c46dc4f3ab332602c04b,0.019979888138904847,0.23850011545479277,0.6915222849040207,0.2759148570946467,0.032562858001332594
market_control::kw::6658734f08a0be4390ddf1bd,0.08076970566250305,0.3088855305701848,0.6801457910592466,0.28552850688241393,0.03432570205833959
market_control::kw::6658b17457c78cae33858218,-0.18267728822434978,0.43171182949764986,0.7171826795009819,0.24170118566606313,0.04111613483295499
market_control::kw::6658b3b6347b527af5f3bad3,-0.14628480093688515,-0.3150769847766901,0.7279522679033419,0.25228665880451495,0.01976107329214319
market_control::kw::6658d40b7c86929c183cea9b,-0.32463072947527705,-0.1717714200257775,0.7520947351239927,0.22427276952177697,0.02363249535423035
market_control::kw::6658e5d739ded7679b0d3648,0.7234682901131544,-0.24445327075800927,0.5758671362975448,0.407635074677096,0.016497789025359217
market_control::kw::66597d08a5b7d3d99e5c30b6,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::6659f66a90c067aa84c591c0,-0.2326067798730955,0.10251834297917005,0.7331715616935579,0.23656349092680334,0.030264947379638772
market_control::kw::665b81efe8e62bc79a734cc4,0.05923514067459806,-0.038013025397660605,0.6908828468837748,0.2844633350544264,0.02465381806179875
market_control::kw::665dccea1d994deb86673695,-0.7743683230653158,-0.3568178894539379,0.8141155884765153,0.1644869111493225,0.021397500374162225
market_control::kw::665e26502758155528c8793e,-0.7418033458841234,-0.2856574661979416,0.8089728762891736,0.16820618040520072,0.022820943305625715
market_control::kw::665e313a25cb5f40960dcc3e,-0.14628480093688503,-0.3150769847766901,0.7279522679033418,0.25228665880451495,0.01976107329214319
market_control::kw::665ed3e9a6d856341025d5e1,0.4945670739453841,-0.13990086306142202,0.6172250470569187,0.36305051032696645,0.019724442616114883
market_control::kw::665f13b701b67f69ce7bfee8,-0.24397939112284447,-0.02554571253423075,0.7375935640400596,0.23561455882319582,0.026791877136744614
market_control::kw::665fad6a33f0031a4058cc26,-0.23260677987309555,0.10251834297917008,0.7331715616935579,0.23656349092680334,0.030264947379638786
market_control::kw::6660430efa2c89f74206b36f,-0.3286670346985675,-0.04099896403596471,0.750135997784015,0.22299769931828103,0.026866302897703954
market_control::kw::666062305c022b9132277913,0.04886662931822159,0.31792618806336137,0.6850200647283904,0.2800738777491041,0.03490605752250553
market_control::kw::66636514bc4749ad83a2adc8,0.37580415485585,-0.25054255661229663,0.6400355333191955,0.34161049717941,0.018353969501394538
market_control::kw::66645fd734fffd1ce19b743b,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::666601d2d09c8744714ca8a1,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::66684184ca1b579ea53e2001,-0.33538504956729953,-0.2681671156883994,0.7553127611892142,0.22313124514716431,0.021555993663621507
market_control::kw::66684b1580d4a4d68d9f6d16,0.21563725901650935,-0.14604124363585982,0.6665625351935787,0.3121502117783538,0.021287253028067617
market_control::kw::6668a638ee51b4f1656862e8,0.09029511257643211,0.2501673477901089,0.6800012949117902,0.28764380652551147,0.03235489856269839
market_control::kw::667178d77f8b6ed980c256ff,-0.33335709953020115,-0.1350836787213693,0.7526607014634106,0.22280168549410687,0.02453761304248258
market_control::kw::66718b56365fa9f7aa5a330b,-0.472015933716675,0.23004376403525953,0.7632262397835169,0.20084781006281094,0.03592595015367219
market_control::kw::6673705315e1f2006697c6da,0.06071328034631317,-0.13403326438880514,0.6922722947389799,0.2852872167240167,0.02244048853700351
market_control::kw::66782f06ba5ff211f5e74fb6,0.05923514067459806,-0.038013025397660605,0.6908828468837748,0.2844633350544264,0.02465381806179875
market_control::kw::667871d17d7fdf0358f82a28,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::6679d2f916fe8e0bccf073b7,0.17131205651779197,-0.1834270057075441,0.6746483402376258,0.304579529444213,0.020772130318161195
market_control::kw::667c9f9c07cc857002729af5,0.3045235615828839,-0.14362556278956495,0.65117569444335,0.32801388960959516,0.020810415947054874
market_control::kw::667ca8ea11f10743686a4158,-0.5460720434618449,1.0502339182380023,0.738155518547382,0.18284127249577445,0.0790032089568435
market_control::kw::66951ddbfab86d4133dfb14a,0.17687760932224475,0.09577078881724412,0.6690093638091377,0.30375840301009394,0.027232233180768374
market_control::kw::669644b94d5073adf1f9f941,0.8404602777981286,-0.16417937983079087,0.5526826533665442,0.4302013805738209,0.017115966059634957
market_control::kw::669f1b414df434c089390389,0.22669754867680222,-0.009198495248929529,0.6624964022753728,0.3132475716069435,0.024256026117683738
market_control::kw::66a1561d05457dd7ec9cd3a8,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::66a6661ce594fac728e89a59,0.6456437009806298,-0.03756807481964153,0.5880562096920365,0.391189706793162,0.020754083514801475
market_control::kw::66a795593c74c575b4b558c5,0.5789286974103177,0.3481955762219323,0.5939819986573659,0.37513848725657056,0.030879514086063566
market_control::kw::66a9843c53827f826e9738ed,-0.047897452630716174,-0.08700678969426395,0.7089129719772287,0.2669531849902208,0.02413384303255045
market_control::kw::66ad3561c1e5c019916365fb,-0.013962072100479003,-0.18619385438383027,0.7051899721806973,0.273083491090889,0.02172653672841373
market_control::kw::66b0dbca7f5f04da0a408c1d,0.04929248972387791,-0.17312192890317696,0.694760740770597,0.28357713781436467,0.021662121415038302
market_control::kw::66b271a483c363838de07a98,0.4068476600808078,-0.04715708442114969,0.6317153862014153,0.3460955486044679,0.02218906519411678
market_control::kw::66b27d1addb6c513d4d783cb,-0.40197798489328684,0.3956093005697675,0.7489929291394544,0.2094452398600676,0.04156183100047804
market_control::kw::66b4b315e01eaf4739f7ef6a,-0.13224247943271072,-0.174267906574825,0.7235601564226217,0.25383290407907727,0.022606939498301008
market_control::kw::66ba5e1536b184eb208686a3,0.34192099859803776,-0.10274567569374647,0.6440286241945483,0.3345459442814124,0.021425431524039217
market_control::kw::66c3a8ddd2149ba10569cead,0.00734474414021391,-0.12891961883338385,0.7008391656364102,0.27630398393528693,0.022856850428302752
market_control::kw::66c3b7035a46fdbb0859d0ab,0.32613151301619486,-0.13259361118775273,0.6472354064291405,0.3318594063403426,0.020905187230516986
market_control::kw::66c68b403ed0615d73a557e0,0.4774870896069085,-0.18027871973028073,0.6208510801265027,0.3600874619645329,0.019061457908964352
market_control::kw::66c6ad713afa83a1ba517d18,-0.3286670346985675,-0.04099896403596471,0.750135997784015,0.22299769931828103,0.026866302897703954
market_control::kw::66c7407a167811bbcfc04d21,1.1345092635449663,-0.03784277321938523,0.49427685966946366,0.488459124535799,0.017264015794737356
market_control::kw::66c746f450506abe4d80b5e1,-0.14628480093688515,-0.3150769847766901,0.7279522679033419,0.25228665880451495,0.01976107329214319
market_control::kw::66cb2cff2ed7c15cf86a457e,0.07209229569325466,-0.17421520362568665,0.6910454029573717,0.28744086104571775,0.0215137359969106
market_control::kw::66ccca31c45aad520357f3fb,0.13003087622684253,-0.27041531034167376,0.6828385471790613,0.29787419612358657,0.019287256697352095
market_control::kw::66cde12da4d4980e9b1e0556,0.07657680577088175,0.20786480237717594,0.6831735003386289,0.2856597350006421,0.031166764660728968
market_control::kw::66d1e7730fc4fc09fb825a43,0.3400914278215535,-0.013322183737575714,0.642979486955465,0.3336274448812293,0.02339306816330561
market_control::kw::66d5fb4827efff6d57854f92,0.03455284303335923,0.41905557223704765,0.6846326911994692,0.2767567771101903,0.03861053169034047
market_control::kw::66d6f727b4c2d9e52aa9a626,0.7234682901131544,-0.24445327075800927,0.5758671362975448,0.407635074677096,0.016497789025359217
market_control::kw::66d88659f847e91642700180,-0.4516524062099818,0.8864899052768388,0.7356714277386281,0.1975763131444604,0.06675225911691146
market_control::kw::66dc97e7cbba6864f17c410e,-0.14298073695673327,0.6583163654706724,0.7038324338107147,0.24558335489949468,0.050584211289790626
market_control::kw::66de746bcfef35f46e85ed0f,0.15705072109473786,-0.2557651606853804,0.6780901299332345,0.3024838671155705,0.01942600295119502
market_control::kw::66dee58aac3312556cc5bef0,0.12970907972143403,-0.19606828992820097,0.6818285335778121,0.2974258167302382,0.02074564969194966
market_control::kw::66e4906547365a7208341b04,0.18796425573584202,-0.023031287559217285,0.6692943924632939,0.3065196052498817,0.024186002286824312
market_control::kw::66e76d0de95113d62f709ec5,-0.7743683230653159,-0.356817889453938,0.8141155884765153,0.16448691114932248,0.021397500374162225
market_control::kw::66e804006fa64fe4f37ae7b8,0.19123393764396532,0.4630112047106482,0.6582724979496252,0.3030462505837245,0.03868125146665028
market_control::kw::66e982b2da4a8dde63eac56c,-0.03537606775244346,-0.014129557848461023,0.7056031914852327,0.268564922574531,0.025831885940236273
market_control::kw::66eae2c28ad8563584cb7a55,0.24732762517606013,0.808276405698294,0.638424811698421,0.30863475457646705,0.0529404337251119
market_control::kw::66eb8427a91699e7d2eefc29,0.12970907972143408,-0.19606828992820088,0.6818285335778121,0.2974258167302382,0.02074564969194966
market_control::kw::66f043f0c38f7c2ec60770e4,-0.03537606775244346,-0.014129557848461023,0.7056031914852327,0.268564922574531,0.025831885940236273
market_control::kw::66f0a1d13629250f84bc2598,-0.17992656767611057,-0.11202573388338874,0.7297303719274731,0.2459856698319438,0.024283958240583065
market_control::kw::66f305037af69346a9a55b42,-0.009294038411508377,-0.2502777999483855,0.7054299706533952,0.27418720887450543,0.020382820472099387
market_control::kw::66f5366c7e5543684f266590,0.42768867924473464,0.529472640136873,0.6166525609252193,0.34479671119150085,0.03855072788327987
market_control::kw::67002f5d9dbfa2b783bc13fd,0.20201550455982242,0.6309877009458645,0.6516667121537958,0.30304087318231787,0.04529241466388637
market_control::kw::67028e3c5308fc008653cf26,-0.36069443075521557,-0.05518303943637995,0.7549497426702428,0.21837895487037146,0.026671302459385676
market_control::kw::670391e01385e6794f0eff25,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::67055b370e3c0c4965a03128,0.35209469877881466,-0.08676914485683802,0.6420023406401214,0.3362998919219874,0.02169776743789124
market_control::kw::670c812982889b44a1cd12fb,-0.19442114809492206,-0.17517245920984412,0.7330356136868308,0.24405789814772372,0.022906488165445483
market_control::kw::670d9a104c440aaf6ee94ed7,0.6712866512454224,-0.1987352513234307,0.5852302243971764,0.397200233219827,0.017569542382996572
market_control::kw::6717cd1dc7ef68bb9dc8bf91,-0.513273381592338,0.5701467863290627,0.7573249149214909,0.19255292268708565,0.05012216239142349
market_control::kw::671846c76953b192c9269992,-0.4301249028463755,-0.32641889218320075,0.7695912257673415,0.20965768541503482,0.02075108881762365
market_control::kw::6718fa3043e1839e51351385,0.14169222733986034,-0.04231061059615922,0.6773799525868806,0.29858847194912086,0.024031575463998568
market_control::kw::671912820d4a64051a764936,-0.43029309237727276,0.04045556181465334,0.7624675940762248,0.20785984151131917,0.029672564412456092
market_control::kw::6724ee8fabad68ecf0315732,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::6726ae14a783520d944f2951,0.13664683913218914,-0.08905292752966092,0.6790023919777364,0.2980067013776799,0.022990906644583656
market_control::kw::6727964977929019f6ff8a5d,0.03455284303335934,0.4190555722370474,0.6846326911994692,0.2767567771101903,0.03861053169034045
market_control::kw::672a6f5fc7bda7ce7ce814a7,-0.14144085330123457,0.528308318179279,0.708109347455553,0.24720693536401406,0.04468371718043293
market_control::kw::672bbb444ab4546a33718004,-0.04062290724900891,-0.19769658578418908,0.7096233884981035,0.268753302566582,0.02162330893531455
market_control::kw::672e5a63b70948690942e599,0.4068476600808078,-0.04715708442114969,0.6317153862014153,0.3460955486044679,0.02218906519411678
market_control::kw::67311201ae5343816a576b29,0.4123537373808161,0.42549797900653524,0.6218408768366764,0.34311468864026534,0.03504443452305825
market_control::kw::67376ab89f1322d144ef3a0d,0.40515579150753894,-0.15846208973769274,0.6335995523059456,0.34648956192265734,0.0199108857713971
market_control::kw::673a0e734bd93029881db411,0.20914939119243328,0.46179193046388406,0.6553592514466532,0.30619061802784037,0.038450130525506415
market_control::kw::673ab02669cc4fadd7431dd4,-0.24397939112284447,-0.02554571253423075,0.7375935640400596,0.23561455882319582,0.026791877136744614
market_control::kw::673c1f36a2a0f1b3cac7e5dd,-0.5886179563402,-0.30438899418437654,0.7903409440931923,0.18782294648918813,0.02183610941761957
market_control::kw::673dbd8c0a9f2198fd592502,0.03455284303335928,0.41905557223704804,0.6846326911994692,0.2767567771101903,0.038610531690340476
market_control::kw::67407c617ee8b91996aed6ae,-0.0956374528058269,0.38944320819725364,0.7055105100900427,0.25577425954122246,0.03871523036873479
market_control::kw::67420b3488f0786c8c142096,0.06845927696291575,-0.270242634472725,0.693068687957705,0.2873293252107242,0.019601986831570817
market_control::kw::67425ff05a1e573622ade37a,0.43250590200662575,0.16540707663184429,0.6236538653235117,0.3492633178027337,0.027082816873754554
market_control::kw::6742ecbc50ae979ed5099784,-0.1462489710731572,-0.14124508448608322,0.7251396042872669,0.2514376558391036,0.023422739873629517
market_control::kw::67464f1e7e327bb792ac9af4,0.4876894044061211,-0.25597836745451275,0.6199200010448297,0.36243880134019474,0.017641197614975585
market_control::kw::6749b08769e9ad43df3f085a,-0.3448338750784898,0.30606502044728157,0.7439196524968313,0.21836980070658782,0.03771054679658088
market_control::kw::674d54d63248254461466239,-0.4379486293466605,-0.3273416780538139,0.7706841719715081,0.2085519640940357,0.02076386393445622
market_control::kw::67506c9140f7ec4223d6c7be,0.1391440281977182,-0.12049637866209321,0.6790922913893735,0.29862676604776417,0.02228094256286223
market_control::kw::67574cd454695a33d97d764a,-0.217977601970152,-0.01141058721534938,0.7334749765707917,0.23951500923707572,0.027010014192132517
market_control::kw::675b73a2f8ca714cdf307be7,0.06845927696291564,-0.2702426344727248,0.693068687957705,0.28732932521072413,0.01960198683157082
market_control::kw::675ca2857e8537d362e26893,-0.02123875412128482,0.793571621222601,0.6807638643921977,0.2633367236757745,0.05589941193202781
market_control::kw::676068908d3ceab2c0ff4c15,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::6761f75300af0601c94fb5fa,-0.28892540196959354,-0.19008832044576202,0.7472728679546057,0.2296856234891056,0.023041508556288694
market_control::kw::67621d161556ae02bd0c2a8b,0.43976666198310826,-0.2687349612620726,0.6287755181755285,0.35354112333330634,0.017683358491165153
market_control::kw::67628ff33a15445ebd5eda69,-0.005540170529103925,0.3160068269100293,0.6936434070296545,0.2710444418162065,0.03531215115413899
market_control::kw::6762e3d80af1b3f2a2c3895a,-0.017095814152734527,-0.1274833898818094,0.7047287274267607,0.2722444256513997,0.023026846921839553
market_control::kw::676302645c023570f5d43a0f,-0.1462848009368851,-0.3150769847766901,0.7279522679033418,0.25228665880451495,0.01976107329214319
market_control::kw::67630619de3ffd0967c49875,0.4068476600808078,-0.04715708442114969,0.6317153862014153,0.3460955486044679,0.02218906519411678
market_control::kw::6764260cc5b6436f25820b52,-0.24397939112284447,-0.02554571253423075,0.7375935640400596,0.23561455882319582,0.026791877136744614
market_control::kw::6764511bc51bb2dab8c64b16,-0.4592151862798724,0.17585641545683325,0.7630050644016129,0.2029805356935717,0.034014399904815466
market_control::kw::67648c8aedf5d8073ca5f120,-0.6762163459285261,0.7202715577955328,0.7705244559162715,0.17008564470249762,0.059389899381230904
market_control::kw::6764d8c9aaf6f9510d1c68a9,-0.1462848009368853,-0.3150769847766904,0.7279522679033419,0.25228665880451495,0.019761073292143185
